"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0031082","GO:0031082","BLOC complex","7/1406","14/19518",2.16781143582104e-05,0.000365977577694493,0.000286580644921233,"2647/23557/388552/84062/55330/63915/79803",7,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005758","GO:0005758","mitochondrial intermembrane space","18/1406","84/19518",2.40661090602799e-05,0.000394684188588591,0.000309059505826753,"8635/10628/6821/57019/11315/6647/824/7064/80025/2647/60681/4976/402/90639/23568/25996/100272147/51287",18,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005759","GO:0005759","mitochondrial matrix","60/1406","484/19518",2.61444036318927e-05,0.000416857991241845,0.000326422817275386,"80221/622/7263/55902/6648/2110/25824/6821/4329/23474/35/3155/3029/123876/5091/18/112817/11315/54936/593/6647/81889/373156/10105/2954/84274/80347/23410/122961/11112/2647/84693/7923/80017/55218/5303/402/55739/51102/128240/1629/23568/2639/6296/28977/55217/53343/25996/51205/160760/80724/387787/10202/196074/5165/80308/51318/25973/4521/55526",60,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0031970","GO:0031970","organelle envelope lumen","19/1406","94/19518",3.43925535870506e-05,0.000533549344836947,0.000417798588383232,"8635/6653/10628/6821/57019/11315/6647/824/7064/80025/2647/60681/4976/402/90639/23568/25996/100272147/51287",19,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0000815","GO:0000815","ESCRT III complex","6/1406","11/19518",4.65786670562196e-05,0.000703583023428159,0.000550944344404591,"57132/128866/29082/25978/91782/51652",6,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005828","GO:0005828","kinetochore microtubule","8/1406","21/19518",6.18399740418547e-05,0.000910157566667297,0.000712703614463481,"57132/128866/29082/25978/23332/91782/23122/51652",8,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030120","GO:0030120","vesicle coat","14/1406","60/19518",7.10581160407719e-05,0.00101968396518508,0.000798468830247621,"22872/22818/29924/9685/6396/22820/9871/372/8906/26958/55707/56681/25977/10427",14,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005776","GO:0005776","autophagosome","21/1406","117/19518",8.59589127992522e-05,0.00119538101981349,0.000936049322318648,"3064/9779/2548/5178/57132/128866/4646/10133/9342/29082/57617/25978/79735/79837/9474/91782/51652/5289/8678/55626/5305",21,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1904930","GO:1904930","amphisome membrane","6/1406","12/19518",8.74669038887917e-05,0.00119538101981349,0.000936049322318648,"57132/128866/29082/25978/91782/51652",6,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0090543","GO:0090543","Flemming body","10/1406","34/19518",9.63714477704609e-05,0.00128644676791266,0.00100735882981608,"9798/23265/84936/57448/822/27183/7251/60412/9525/54536",10,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030662","GO:0030662","coated vesicle membrane","30/1406","202/19518",0.000123420868169907,0.00161008132567106,0.00126078255283613,"7018/1601/22872/22818/29924/9685/9554/6396/11196/9919/22820/9871/28988/372/8906/90411/4646/9296/26958/55707/56681/6811/25977/535/11015/528/2348/10427/10945/57706",30,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030863","GO:0030863","cortical cytoskeleton","19/1406","104/19518",0.000144087606220109,0.00183791746600762,0.00143919082704062,"999/2319/7430/1000/824/2039/3927/81/11034/64236/5357/3996/55915/4643/23406/23332/8976/23085/55607",19,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005884","GO:0005884","actin filament","19/1406","105/19518",0.00016423198431123,0.00204932954336188,0.00160473815333857,"64423/7430/9124/2039/23607/5358/83543/64236/5756/4646/10787/5074/5357/57617/23406/4641/7168/4650/2620",19,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030864","GO:0030864","cortical actin cytoskeleton","15/1406","73/19518",0.000184856844880419,0.00225761338215661,0.00176783589616885,"999/2319/1000/824/3927/81/11034/64236/5357/3996/55915/4643/23406/8976/55607",15,"Downres_DEq_MS_X1H_vs_X3H"
